user_id,target_movie_id,target_title,target_genres,target_rating,target_timestamp,prior_history_count,candidate_count,bias_target_rank,bias_raw_target_score,bias_hit_at_5,bias_ndcg_at_5,bias_mrr_at_5,bias_hit_at_10,bias_ndcg_at_10,bias_mrr_at_10,item_knn_target_rank,item_knn_raw_target_score,item_knn_hit_at_5,item_knn_ndcg_at_5,item_knn_mrr_at_5,item_knn_hit_at_10,item_knn_ndcg_at_10,item_knn_mrr_at_10,svd_target_rank,svd_raw_target_score,svd_hit_at_5,svd_ndcg_at_5,svd_mrr_at_5,svd_hit_at_10,svd_ndcg_at_10,svd_mrr_at_10,pmf_target_rank,pmf_raw_target_score,pmf_hit_at_5,pmf_ndcg_at_5,pmf_mrr_at_5,pmf_hit_at_10,pmf_ndcg_at_10,pmf_mrr_at_10
540,32,Twelve Monkeys (1995),Drama|Sci-Fi,5.0,976126870,37,3663,491,3.208871364593506,False,0.0,0.0,False,0.0,0.0,1047,3.397463321685791,False,0.0,0.0,False,0.0,0.0,482,3.4537227153778076,False,0.0,0.0,False,0.0,0.0,256,3.4083471298217773,False,0.0,0.0,False,0.0,0.0
541,590,Dances with Wolves (1990),Adventure|Drama|Western,4.0,976126935,189,3511,550,3.4719152450561523,False,0.0,0.0,False,0.0,0.0,264,3.7386202812194824,False,0.0,0.0,False,0.0,0.0,87,3.715542793273926,False,0.0,0.0,False,0.0,0.0,75,3.691711902618408,False,0.0,0.0,False,0.0,0.0
542,648,Mission: Impossible (1996),Action|Adventure|Mystery,4.0,976120806,33,3667,1841,3.576035499572754,False,0.0,0.0,False,0.0,0.0,1847,3.5316762924194336,False,0.0,0.0,False,0.0,0.0,2011,3.5402588844299316,False,0.0,0.0,False,0.0,0.0,1451,3.6563472747802734,False,0.0,0.0,False,0.0,0.0
543,350,"Client, The (1994)",Drama|Mystery|Thriller,4.0,976433022,670,3030,1521,4.230251312255859,False,0.0,0.0,False,0.0,0.0,661,4.554725170135498,False,0.0,0.0,False,0.0,0.0,1407,3.973358392715454,False,0.0,0.0,False,0.0,0.0,1526,4.074848175048828,False,0.0,0.0,False,0.0,0.0
544,480,Jurassic Park (1993),Action|Adventure|Sci-Fi,4.0,976131017,77,3623,929,3.658083200454712,False,0.0,0.0,False,0.0,0.0,1173,3.659061908721924,False,0.0,0.0,False,0.0,0.0,869,3.912820339202881,False,0.0,0.0,False,0.0,0.0,595,3.63899302482605,False,0.0,0.0,False,0.0,0.0
545,3114,Toy Story 2 (1999),Animation|Children's|Comedy,4.0,976071485,27,3673,172,4.312354564666748,False,0.0,0.0,False,0.0,0.0,1332,3.691293716430664,False,0.0,0.0,False,0.0,0.0,142,4.009550094604492,False,0.0,0.0,False,0.0,0.0,485,4.050856590270996,False,0.0,0.0,False,0.0,0.0
546,2874,"Pajama Game, The (1957)",Comedy,4.0,976070486,216,3484,1364,3.303879737854004,False,0.0,0.0,False,0.0,0.0,2188,2.839370012283325,False,0.0,0.0,False,0.0,0.0,1475,3.1613974571228027,False,0.0,0.0,False,0.0,0.0,1704,3.3044939041137695,False,0.0,0.0,False,0.0,0.0
547,1265,Groundhog Day (1993),Comedy|Romance,4.0,976069613,77,3623,496,4.056938648223877,False,0.0,0.0,False,0.0,0.0,221,4.348674297332764,False,0.0,0.0,False,0.0,0.0,450,4.130312442779541,False,0.0,0.0,False,0.0,0.0,189,4.178720951080322,False,0.0,0.0,False,0.0,0.0
548,1991,Child's Play (1988),Horror,4.0,976140119,104,3596,3023,2.387483596801758,False,0.0,0.0,False,0.0,0.0,2605,2.520573616027832,False,0.0,0.0,False,0.0,0.0,2957,2.57348895072937,False,0.0,0.0,False,0.0,0.0,2739,2.517720937728882,False,0.0,0.0,False,0.0,0.0
549,3409,Final Destination (2000),Drama|Thriller,4.0,1043334126,1146,2554,1420,3.5819342136383057,False,0.0,0.0,False,0.0,0.0,1705,3.3057634830474854,False,0.0,0.0,False,0.0,0.0,1326,3.558101177215576,False,0.0,0.0,False,0.0,0.0,1507,3.518406391143799,False,0.0,0.0,False,0.0,0.0
550,94,Beautiful Girls (1996),Drama,5.0,976170016,964,2736,582,3.809190034866333,False,0.0,0.0,False,0.0,0.0,703,3.6867175102233887,False,0.0,0.0,False,0.0,0.0,354,3.782248020172119,False,0.0,0.0,False,0.0,0.0,1036,3.477102518081665,False,0.0,0.0,False,0.0,0.0
551,339,While You Were Sleeping (1995),Comedy|Romance,4.0,976068018,222,3478,1417,3.3915586471557617,False,0.0,0.0,False,0.0,0.0,620,3.7859065532684326,False,0.0,0.0,False,0.0,0.0,1198,3.7954282760620117,False,0.0,0.0,False,0.0,0.0,1475,3.367900848388672,False,0.0,0.0,False,0.0,0.0
552,110,Braveheart (1995),Action|Drama|War,5.0,976064458,94,3606,159,4.7083892822265625,False,0.0,0.0,False,0.0,0.0,356,4.706725120544434,False,0.0,0.0,False,0.0,0.0,9,4.532402515411377,False,0.0,0.0,True,0.3010299956639812,0.1111111111111111,66,4.5509514808654785,False,0.0,0.0,False,0.0,0.0
553,2321,Pleasantville (1998),Comedy,4.0,976063078,63,3637,1063,4.188961029052734,False,0.0,0.0,False,0.0,0.0,1381,4.092313766479492,False,0.0,0.0,False,0.0,0.0,1052,4.224212169647217,False,0.0,0.0,False,0.0,0.0,896,4.184564590454102,False,0.0,0.0,False,0.0,0.0
554,3948,Meet the Parents (2000),Comedy,4.0,976057539,42,3658,1260,3.5652332305908203,False,0.0,0.0,False,0.0,0.0,456,4.162280082702637,False,0.0,0.0,False,0.0,0.0,1110,3.5547661781311035,False,0.0,0.0,False,0.0,0.0,971,3.6444804668426514,False,0.0,0.0,False,0.0,0.0
555,2081,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,4.0,976055893,35,3665,982,3.8307883739471436,False,0.0,0.0,False,0.0,0.0,653,4.121033668518066,False,0.0,0.0,False,0.0,0.0,684,4.044304370880127,False,0.0,0.0,False,0.0,0.0,383,4.10732364654541,False,0.0,0.0,False,0.0,0.0
556,3033,Spaceballs (1987),Comedy|Sci-Fi,4.0,976063220,231,3469,1881,3.16231107711792,False,0.0,0.0,False,0.0,0.0,1656,3.252384662628174,False,0.0,0.0,False,0.0,0.0,463,3.7499992847442627,False,0.0,0.0,False,0.0,0.0,1225,3.1612157821655273,False,0.0,0.0,False,0.0,0.0
557,164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,4.0,976049980,57,3643,1290,3.647596597671509,False,0.0,0.0,False,0.0,0.0,1950,3.3245067596435547,False,0.0,0.0,False,0.0,0.0,1443,3.817991256713867,False,0.0,0.0,False,0.0,0.0,1071,3.6873276233673096,False,0.0,0.0,False,0.0,0.0
558,589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,4.0,976137431,290,3410,281,3.808884620666504,False,0.0,0.0,False,0.0,0.0,580,3.6213066577911377,False,0.0,0.0,False,0.0,0.0,213,4.005276203155518,False,0.0,0.0,False,0.0,0.0,632,3.544267416000366,False,0.0,0.0,False,0.0,0.0
560,160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,4.0,976050033,136,3564,3389,2.631054162979126,False,0.0,0.0,False,0.0,0.0,3072,3.076164960861206,False,0.0,0.0,False,0.0,0.0,3366,2.8515849113464355,False,0.0,0.0,False,0.0,0.0,2924,3.33170223236084,False,0.0,0.0,False,0.0,0.0
561,2161,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,5.0,976046200,33,3667,1361,3.9553310871124268,False,0.0,0.0,False,0.0,0.0,846,4.290225982666016,False,0.0,0.0,False,0.0,0.0,1175,3.8805480003356934,False,0.0,0.0,False,0.0,0.0,1030,3.884119987487793,False,0.0,0.0,False,0.0,0.0
562,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,4.0,976043187,32,3668,232,3.8774514198303223,False,0.0,0.0,False,0.0,0.0,519,3.807662010192871,False,0.0,0.0,False,0.0,0.0,219,4.120520114898682,False,0.0,0.0,False,0.0,0.0,217,3.7320103645324707,False,0.0,0.0,False,0.0,0.0
563,24,Powder (1995),Drama|Sci-Fi,4.0,976046246,243,3457,2239,2.7164669036865234,False,0.0,0.0,False,0.0,0.0,2315,2.5307250022888184,False,0.0,0.0,False,0.0,0.0,2441,2.628909111022949,False,0.0,0.0,False,0.0,0.0,2490,2.399777889251709,False,0.0,0.0,False,0.0,0.0
564,3061,Holiday Inn (1942),Comedy|Musical,4.0,976041104,47,3653,647,3.85947847366333,False,0.0,0.0,False,0.0,0.0,1855,3.2382020950317383,False,0.0,0.0,False,0.0,0.0,743,4.239538192749023,False,0.0,0.0,False,0.0,0.0,224,3.975811243057251,False,0.0,0.0,False,0.0,0.0
565,3555,U-571 (2000),Action|Thriller,4.0,976039296,23,3677,1504,3.3510799407958984,False,0.0,0.0,False,0.0,0.0,764,3.7712509632110596,False,0.0,0.0,False,0.0,0.0,1393,3.404620885848999,False,0.0,0.0,False,0.0,0.0,1181,3.473813772201538,False,0.0,0.0,False,0.0,0.0
566,2083,"Muppet Christmas Carol, The (1992)",Children's|Musical,5.0,977360780,529,3171,1080,2.8475944995880127,False,0.0,0.0,False,0.0,0.0,712,3.0317022800445557,False,0.0,0.0,False,0.0,0.0,669,2.786144256591797,False,0.0,0.0,False,0.0,0.0,1377,2.795703172683716,False,0.0,0.0,False,0.0,0.0
567,3543,Diner (1982),Comedy|Drama,4.0,976034079,70,3630,544,5.062533855438232,False,0.0,0.0,False,0.0,0.0,355,5.208076477050781,False,0.0,0.0,False,0.0,0.0,570,4.848537921905518,False,0.0,0.0,False,0.0,0.0,723,4.8632354736328125,False,0.0,0.0,False,0.0,0.0
568,349,Clear and Present Danger (1994),Action|Adventure|Thriller,4.0,976029757,24,3676,1074,4.094639301300049,False,0.0,0.0,False,0.0,0.0,732,4.253089904785156,False,0.0,0.0,False,0.0,0.0,869,4.579937934875488,False,0.0,0.0,False,0.0,0.0,503,4.259572505950928,False,0.0,0.0,False,0.0,0.0
569,3745,Titan A.E. (2000),Adventure|Animation|Sci-Fi,4.0,976238917,120,3580,1904,3.8973193168640137,False,0.0,0.0,False,0.0,0.0,2235,3.6997668743133545,False,0.0,0.0,False,0.0,0.0,1809,3.400888204574585,False,0.0,0.0,False,0.0,0.0,1177,3.9417591094970703,False,0.0,0.0,False,0.0,0.0
570,3889,Highlander: Endgame (2000),Action|Adventure|Fantasy,4.0,976003070,234,3466,3185,2.3053336143493652,False,0.0,0.0,False,0.0,0.0,3151,2.309417963027954,False,0.0,0.0,False,0.0,0.0,3244,2.3078579902648926,False,0.0,0.0,False,0.0,0.0,3081,2.3256430625915527,False,0.0,0.0,False,0.0,0.0
571,454,"Firm, The (1993)",Drama|Thriller,4.0,975998975,137,3563,1414,3.8978500366210938,False,0.0,0.0,False,0.0,0.0,1114,3.9593958854675293,False,0.0,0.0,False,0.0,0.0,1621,3.588351011276245,False,0.0,0.0,False,0.0,0.0,1396,3.690415620803833,False,0.0,0.0,False,0.0,0.0
573,1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,5.0,975994714,34,3666,233,4.16506814956665,False,0.0,0.0,False,0.0,0.0,1078,3.9260807037353516,False,0.0,0.0,False,0.0,0.0,353,4.237724304199219,False,0.0,0.0,False,0.0,0.0,1330,3.765122175216675,False,0.0,0.0,False,0.0,0.0
575,592,Batman (1989),Action|Adventure|Crime|Drama,4.0,976498113,162,3538,1248,3.8027822971343994,False,0.0,0.0,False,0.0,0.0,1226,3.7632343769073486,False,0.0,0.0,False,0.0,0.0,1196,3.6684865951538086,False,0.0,0.0,False,0.0,0.0,962,3.658796787261963,False,0.0,0.0,False,0.0,0.0
576,1956,Ordinary People (1980),Drama,4.0,976063418,53,3647,359,3.8406102657318115,False,0.0,0.0,False,0.0,0.0,155,4.359369277954102,False,0.0,0.0,False,0.0,0.0,353,3.993741035461426,False,0.0,0.0,False,0.0,0.0,282,3.7689082622528076,False,0.0,0.0,False,0.0,0.0
577,2917,Body Heat (1981),Crime|Thriller,5.0,975980728,155,3545,307,4.69281530380249,False,0.0,0.0,False,0.0,0.0,946,4.423283100128174,False,0.0,0.0,False,0.0,0.0,304,4.808313369750977,False,0.0,0.0,False,0.0,0.0,226,4.757803440093994,False,0.0,0.0,False,0.0,0.0
578,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,4.0,975979042,24,3676,61,4.278106689453125,False,0.0,0.0,False,0.0,0.0,411,4.193048000335693,False,0.0,0.0,False,0.0,0.0,59,4.566439628601074,False,0.0,0.0,False,0.0,0.0,234,3.982775926589966,False,0.0,0.0,False,0.0,0.0
579,2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,5.0,975978131,67,3633,96,4.43492317199707,False,0.0,0.0,False,0.0,0.0,84,4.56348991394043,False,0.0,0.0,False,0.0,0.0,35,4.457230567932129,False,0.0,0.0,False,0.0,0.0,4,4.541680812835693,True,0.43067655807339306,0.25,True,0.43067655807339306,0.25
580,1204,Lawrence of Arabia (1962),Adventure|War,5.0,975971982,40,3660,27,3.980440378189087,False,0.0,0.0,False,0.0,0.0,256,4.319136619567871,False,0.0,0.0,False,0.0,0.0,27,3.8527092933654785,False,0.0,0.0,False,0.0,0.0,26,4.119454860687256,False,0.0,0.0,False,0.0,0.0
581,3809,What About Bob? (1991),Comedy,4.0,975966585,47,3653,1823,3.6192257404327393,False,0.0,0.0,False,0.0,0.0,1614,3.661837339401245,False,0.0,0.0,False,0.0,0.0,1717,3.5384531021118164,False,0.0,0.0,False,0.0,0.0,1381,3.5958797931671143,False,0.0,0.0,False,0.0,0.0
582,42,Dead Presidents (1995),Action|Crime|Drama,5.0,981996356,77,3623,2743,3.8857970237731934,False,0.0,0.0,False,0.0,0.0,2407,4.057016372680664,False,0.0,0.0,False,0.0,0.0,2878,3.702983856201172,False,0.0,0.0,False,0.0,0.0,2787,3.786801815032959,False,0.0,0.0,False,0.0,0.0
583,2411,Rocky IV (1985),Action|Drama,4.0,993161771,166,3534,3024,3.0685057640075684,False,0.0,0.0,False,0.0,0.0,3050,3.0006418228149414,False,0.0,0.0,False,0.0,0.0,3115,3.298724889755249,False,0.0,0.0,False,0.0,0.0,2905,3.0820953845977783,False,0.0,0.0,False,0.0,0.0
584,3952,"Contender, The (2000)",Drama|Thriller,4.0,992560866,37,3663,803,4.078622817993164,False,0.0,0.0,False,0.0,0.0,1291,3.902369976043701,False,0.0,0.0,False,0.0,0.0,762,4.451335906982422,False,0.0,0.0,False,0.0,0.0,660,4.06643009185791,False,0.0,0.0,False,0.0,0.0
585,3481,High Fidelity (2000),Comedy,4.0,975964761,147,3553,466,3.7124881744384766,False,0.0,0.0,False,0.0,0.0,282,4.037722587585449,False,0.0,0.0,False,0.0,0.0,373,3.769123077392578,False,0.0,0.0,False,0.0,0.0,432,3.7285683155059814,False,0.0,0.0,False,0.0,0.0
586,1276,Cool Hand Luke (1967),Comedy|Drama,5.0,975949464,34,3666,98,4.659399032592773,False,0.0,0.0,False,0.0,0.0,154,4.783082962036133,False,0.0,0.0,False,0.0,0.0,84,4.991481304168701,False,0.0,0.0,False,0.0,0.0,61,4.751789093017578,False,0.0,0.0,False,0.0,0.0
587,2599,Election (1999),Comedy,4.0,993556151,383,3317,404,3.315131902694702,False,0.0,0.0,False,0.0,0.0,617,3.238039493560791,False,0.0,0.0,False,0.0,0.0,480,3.2094173431396484,False,0.0,0.0,False,0.0,0.0,119,3.526359796524048,False,0.0,0.0,False,0.0,0.0
588,1449,Waiting for Guffman (1996),Comedy,5.0,999641446,452,3248,80,4.343974590301514,False,0.0,0.0,False,0.0,0.0,71,4.471245765686035,False,0.0,0.0,False,0.0,0.0,20,4.6096601486206055,False,0.0,0.0,False,0.0,0.0,36,4.483719825744629,False,0.0,0.0,False,0.0,0.0
589,996,Last Man Standing (1996),Action|Drama|Western,5.0,975919602,26,3674,2809,3.0481057167053223,False,0.0,0.0,False,0.0,0.0,2434,3.2517406940460205,False,0.0,0.0,False,0.0,0.0,2889,3.4004998207092285,False,0.0,0.0,False,0.0,0.0,2765,3.166903018951416,False,0.0,0.0,False,0.0,0.0
590,1171,Bob Roberts (1992),Comedy,5.0,975913666,164,3536,758,4.154573917388916,False,0.0,0.0,False,0.0,0.0,2180,3.502323627471924,False,0.0,0.0,False,0.0,0.0,729,4.269826889038086,False,0.0,0.0,False,0.0,0.0,709,4.1627197265625,False,0.0,0.0,False,0.0,0.0
591,898,"Philadelphia Story, The (1940)",Comedy|Romance,4.0,975913118,240,3460,41,3.708500385284424,False,0.0,0.0,False,0.0,0.0,68,4.141092300415039,False,0.0,0.0,False,0.0,0.0,40,3.8658831119537354,False,0.0,0.0,False,0.0,0.0,121,4.048269748687744,False,0.0,0.0,False,0.0,0.0
593,3720,Sunshine (1999),Drama,5.0,1002855679,101,3599,943,3.6419363021850586,False,0.0,0.0,False,0.0,0.0,1647,3.2904555797576904,False,0.0,0.0,False,0.0,0.0,1083,3.731020212173462,False,0.0,0.0,False,0.0,0.0,1145,3.548224925994873,False,0.0,0.0,False,0.0,0.0
594,1663,Stripes (1981),Comedy,4.0,975900858,154,3546,664,4.398473262786865,False,0.0,0.0,False,0.0,0.0,755,4.464779853820801,False,0.0,0.0,False,0.0,0.0,443,4.561781883239746,False,0.0,0.0,False,0.0,0.0,717,4.172353744506836,False,0.0,0.0,False,0.0,0.0
595,3831,Saving Grace (2000),Comedy,4.0,983261337,99,3601,992,3.917196035385132,False,0.0,0.0,False,0.0,0.0,1134,3.870840072631836,False,0.0,0.0,False,0.0,0.0,989,4.0211405754089355,False,0.0,0.0,False,0.0,0.0,287,4.28270959854126,False,0.0,0.0,False,0.0,0.0
596,1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,4.0,975893800,34,3666,2626,2.497818946838379,False,0.0,0.0,False,0.0,0.0,762,3.4656660556793213,False,0.0,0.0,False,0.0,0.0,2377,2.722785472869873,False,0.0,0.0,False,0.0,0.0,2187,2.7525365352630615,False,0.0,0.0,False,0.0,0.0
597,2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,5.0,975904795,54,3646,1138,4.570800304412842,False,0.0,0.0,False,0.0,0.0,1269,4.512587547302246,False,0.0,0.0,False,0.0,0.0,1150,4.539333343505859,False,0.0,0.0,False,0.0,0.0,1311,4.522057056427002,False,0.0,0.0,False,0.0,0.0
598,21,Get Shorty (1995),Action|Comedy|Drama,4.0,975896593,34,3666,1249,3.262542724609375,False,0.0,0.0,False,0.0,0.0,2135,2.9093124866485596,False,0.0,0.0,False,0.0,0.0,1452,3.2155628204345703,False,0.0,0.0,False,0.0,0.0,1469,3.135251045227051,False,0.0,0.0,False,0.0,0.0
599,1247,"Graduate, The (1967)",Drama|Romance,5.0,975885172,25,3675,99,3.9272687435150146,False,0.0,0.0,False,0.0,0.0,46,4.67384147644043,False,0.0,0.0,False,0.0,0.0,163,4.237114906311035,False,0.0,0.0,False,0.0,0.0,42,3.978973150253296,False,0.0,0.0,False,0.0,0.0
600,3617,Road Trip (2000),Comedy,4.0,978056577,21,3679,2129,3.3668792247772217,False,0.0,0.0,False,0.0,0.0,2114,3.3067898750305176,False,0.0,0.0,False,0.0,0.0,2126,3.463366746902466,False,0.0,0.0,False,0.0,0.0,2364,3.1861777305603027,False,0.0,0.0,False,0.0,0.0
601,1090,Platoon (1986),Drama|War,4.0,975887741,371,3329,252,3.8080718517303467,False,0.0,0.0,False,0.0,0.0,185,4.00566291809082,False,0.0,0.0,False,0.0,0.0,58,3.75123929977417,False,0.0,0.0,False,0.0,0.0,107,3.8817055225372314,False,0.0,0.0,False,0.0,0.0
602,185,"Net, The (1995)",Sci-Fi|Thriller,4.0,975878509,146,3554,2747,2.9259109497070312,False,0.0,0.0,False,0.0,0.0,2350,2.9427449703216553,False,0.0,0.0,False,0.0,0.0,2690,2.94680118560791,False,0.0,0.0,False,0.0,0.0,2705,2.8015871047973633,False,0.0,0.0,False,0.0,0.0
603,1479,"Saint, The (1997)",Action|Romance|Thriller,4.0,975874131,58,3642,2269,3.0490400791168213,False,0.0,0.0,False,0.0,0.0,1371,3.4069533348083496,False,0.0,0.0,False,0.0,0.0,2158,3.2641091346740723,False,0.0,0.0,False,0.0,0.0,1233,3.1696391105651855,False,0.0,0.0,False,0.0,0.0
604,3948,Meet the Parents (2000),Comedy,4.0,975872755,285,3415,1199,3.3922646045684814,False,0.0,0.0,False,0.0,0.0,1217,3.255662441253662,False,0.0,0.0,False,0.0,0.0,1092,3.1213247776031494,False,0.0,0.0,False,0.0,0.0,801,3.220912456512451,False,0.0,0.0,False,0.0,0.0
605,2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,4.0,975872173,121,3579,1114,4.154440879821777,False,0.0,0.0,False,0.0,0.0,1173,4.1487650871276855,False,0.0,0.0,False,0.0,0.0,1117,4.084064960479736,False,0.0,0.0,False,0.0,0.0,1817,3.7091071605682373,False,0.0,0.0,False,0.0,0.0
606,1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,5.0,975892945,32,3668,564,4.323194980621338,False,0.0,0.0,False,0.0,0.0,2516,3.444647789001465,False,0.0,0.0,False,0.0,0.0,507,4.254057884216309,False,0.0,0.0,False,0.0,0.0,881,4.223574638366699,False,0.0,0.0,False,0.0,0.0
607,1873,"Misérables, Les (1998)",Drama,4.0,975865221,21,3679,883,3.972975015640259,False,0.0,0.0,False,0.0,0.0,876,3.9834353923797607,False,0.0,0.0,False,0.0,0.0,854,4.315700531005859,False,0.0,0.0,False,0.0,0.0,1139,3.760488986968994,False,0.0,0.0,False,0.0,0.0
608,1876,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,5.0,985998569,166,3534,2304,2.9636433124542236,False,0.0,0.0,False,0.0,0.0,1809,3.170931816101074,False,0.0,0.0,False,0.0,0.0,2112,2.910470962524414,False,0.0,0.0,False,0.0,0.0,1440,3.074634552001953,False,0.0,0.0,False,0.0,0.0
609,1259,Stand by Me (1986),Adventure|Comedy|Drama,5.0,1006726697,51,3649,268,4.526051044464111,False,0.0,0.0,False,0.0,0.0,1054,4.107783794403076,False,0.0,0.0,False,0.0,0.0,251,4.696542739868164,False,0.0,0.0,False,0.0,0.0,181,4.3328857421875,False,0.0,0.0,False,0.0,0.0
610,3037,Little Big Man (1970),Comedy|Drama|Western,4.0,975863119,124,3576,299,3.7400808334350586,False,0.0,0.0,False,0.0,0.0,446,3.8450653553009033,False,0.0,0.0,False,0.0,0.0,311,3.8281772136688232,False,0.0,0.0,False,0.0,0.0,469,3.75349760055542,False,0.0,0.0,False,0.0,0.0
611,2975,"Best Man, The (1999)",Drama,4.0,991763737,129,3571,2429,3.2769460678100586,False,0.0,0.0,False,0.0,0.0,1824,3.5738961696624756,False,0.0,0.0,False,0.0,0.0,2403,3.5780029296875,False,0.0,0.0,False,0.0,0.0,2421,3.3502707481384277,False,0.0,0.0,False,0.0,0.0
612,648,Mission: Impossible (1996),Action|Adventure|Mystery,4.0,975814791,39,3661,1828,3.3278608322143555,False,0.0,0.0,False,0.0,0.0,1591,3.4015936851501465,False,0.0,0.0,False,0.0,0.0,1919,3.5522191524505615,False,0.0,0.0,False,0.0,0.0,1886,3.270909070968628,False,0.0,0.0,False,0.0,0.0
613,32,Twelve Monkeys (1995),Drama|Sci-Fi,4.0,975812238,102,3598,465,3.6401009559631348,False,0.0,0.0,False,0.0,0.0,402,3.8174149990081787,False,0.0,0.0,False,0.0,0.0,390,3.8747611045837402,False,0.0,0.0,False,0.0,0.0,496,3.6019725799560547,False,0.0,0.0,False,0.0,0.0
614,801,Harriet the Spy (1996),Children's|Comedy,5.0,975807864,48,3652,2392,3.2884812355041504,False,0.0,0.0,False,0.0,0.0,1314,3.7873573303222656,False,0.0,0.0,False,0.0,0.0,2289,3.4418115615844727,False,0.0,0.0,False,0.0,0.0,1066,3.762209177017212,False,0.0,0.0,False,0.0,0.0
615,2396,Shakespeare in Love (1998),Comedy|Romance,4.0,975979360,93,3607,232,4.325571060180664,False,0.0,0.0,False,0.0,0.0,665,4.070521831512451,False,0.0,0.0,False,0.0,0.0,207,4.501041412353516,False,0.0,0.0,False,0.0,0.0,153,4.2742204666137695,False,0.0,0.0,False,0.0,0.0
616,1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,5.0,975803253,41,3659,112,4.373398780822754,False,0.0,0.0,False,0.0,0.0,74,4.6916399002075195,False,0.0,0.0,False,0.0,0.0,30,4.540191173553467,False,0.0,0.0,False,0.0,0.0,89,4.4729719161987305,False,0.0,0.0,False,0.0,0.0
618,2624,After Life (1998),Drama,5.0,975800849,44,3656,223,3.8098318576812744,False,0.0,0.0,False,0.0,0.0,479,3.8098318576812744,False,0.0,0.0,False,0.0,0.0,236,3.362112283706665,False,0.0,0.0,False,0.0,0.0,407,3.622483968734741,False,0.0,0.0,False,0.0,0.0
620,370,Naked Gun 33 1/3: The Final Insult (1994),Comedy,4.0,975801308,168,3532,2607,2.8020544052124023,False,0.0,0.0,False,0.0,0.0,2242,2.91489839553833,False,0.0,0.0,False,0.0,0.0,2580,2.9130892753601074,False,0.0,0.0,False,0.0,0.0,2303,2.8903660774230957,False,0.0,0.0,False,0.0,0.0
621,2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,4.0,975800202,238,3462,802,3.527012348175049,False,0.0,0.0,False,0.0,0.0,184,4.255541801452637,False,0.0,0.0,False,0.0,0.0,702,3.2080020904541016,False,0.0,0.0,False,0.0,0.0,723,3.509242296218872,False,0.0,0.0,False,0.0,0.0
622,232,Eat Drink Man Woman (1994),Comedy|Drama,4.0,975796233,55,3645,228,3.8930797576904297,False,0.0,0.0,False,0.0,0.0,149,4.247208118438721,False,0.0,0.0,False,0.0,0.0,235,4.2976250648498535,False,0.0,0.0,False,0.0,0.0,246,3.9165120124816895,False,0.0,0.0,False,0.0,0.0
623,3317,Wonder Boys (2000),Comedy|Drama,4.0,1010373048,171,3529,383,4.370200157165527,False,0.0,0.0,False,0.0,0.0,347,4.6057281494140625,False,0.0,0.0,False,0.0,0.0,282,4.565249443054199,False,0.0,0.0,False,0.0,0.0,450,4.370119571685791,False,0.0,0.0,False,0.0,0.0
624,3844,Steel Magnolias (1989),Drama,4.0,1045355829,371,3329,1048,3.4197769165039062,False,0.0,0.0,False,0.0,0.0,822,3.5169737339019775,False,0.0,0.0,False,0.0,0.0,805,3.731411933898926,False,0.0,0.0,False,0.0,0.0,843,3.432892322540283,False,0.0,0.0,False,0.0,0.0
625,3481,High Fidelity (2000),Comedy,5.0,975787764,40,3660,503,4.240495204925537,False,0.0,0.0,False,0.0,0.0,1011,4.037876605987549,False,0.0,0.0,False,0.0,0.0,408,4.423058032989502,False,0.0,0.0,False,0.0,0.0,591,4.203971862792969,False,0.0,0.0,False,0.0,0.0
626,2905,Sanjuro (1962),Action|Adventure,5.0,992662660,71,3629,1,4.751681327819824,True,1.0,1.0,True,1.0,1.0,62,4.8011579513549805,False,0.0,0.0,False,0.0,0.0,1,4.9540629386901855,True,1.0,1.0,True,1.0,1.0,2,4.742934703826904,True,0.6309297535714575,0.5,True,0.6309297535714575,0.5
627,1199,Brazil (1985),Sci-Fi,5.0,975783641,31,3669,248,4.093322277069092,False,0.0,0.0,False,0.0,0.0,183,4.987562656402588,False,0.0,0.0,False,0.0,0.0,156,3.990914821624756,False,0.0,0.0,False,0.0,0.0,15,4.604757785797119,False,0.0,0.0,False,0.0,0.0
