user_id,movie_id,rating,timestamp,prior_history_count,target_item_support
1537,3948,5.0,974746213,37,795
1538,3543,4.0,988053794,92,825
1539,898,4.0,981396825,25,567
1540,2858,4.0,975627849,117,3299
1541,1262,5.0,975178558,25,679
1542,3360,5.0,974747408,292,582
1543,1589,4.0,974750658,170,478
1544,2987,4.0,974744518,163,1672
1545,2791,4.0,975511895,216,1684
1546,3911,5.0,1036203942,341,607
1547,919,5.0,1010420952,133,1686
1548,913,5.0,974742839,46,1017
1550,2336,5.0,974742161,28,921
1551,3503,4.0,1040244885,165,137
1552,2081,4.0,974874918,234,1009
1553,543,5.0,974742431,42,674
1554,377,5.0,974741576,28,1620
1555,1,5.0,974743354,76,2041
1556,1208,4.0,1042654503,344,1152
1557,2143,5.0,982694290,53,342
1558,1101,5.0,974740679,25,989
1559,594,4.0,974741960,48,750
1560,2093,4.0,1013990543,157,270
1561,1252,4.0,1026537958,160,1149
1562,1973,4.0,974926707,31,208
1563,3173,4.0,974740760,80,449
1564,2881,4.0,974740934,105,754
1565,1485,4.0,974739881,43,653
1566,858,5.0,974739631,21,2180
1567,1250,5.0,974739923,98,917
1568,2761,5.0,974739384,27,651
1569,2028,5.0,974739320,88,2590
1570,541,4.0,974738281,53,1754
1571,1734,4.0,974740387,152,195
1572,86,4.0,974739543,44,210
1573,3821,4.0,974737751,25,228
1574,1022,5.0,974737923,46,569
1575,1954,4.0,974738070,50,1111
1576,28,5.0,974737793,42,172
1577,1097,5.0,974743090,124,2217
1578,1610,5.0,974736778,27,1624
1579,922,4.0,1045280918,763,453
1580,916,4.0,974736942,34,414
1581,2171,4.0,974751274,40,191
1583,3920,4.0,974736417,48,64
1584,1875,5.0,1005615847,459,160
1585,2463,4.0,974828703,111,466
1586,913,5.0,974738857,412,1017
1587,523,4.0,1010336627,551,115
1588,3481,5.0,974735475,44,1308
1589,3300,4.0,974736613,93,516
1590,1291,4.0,976225662,37,1609
1591,296,5.0,974827430,312,2123
1592,3622,4.0,974738257,305,82
1593,3081,4.0,1014180878,203,1038
1594,1028,4.0,975212727,135,986
1595,1956,4.0,974769763,127,497
1596,3113,5.0,974745186,22,530
1597,1660,5.0,1046276239,227,177
1598,1779,4.0,974735113,165,517
1599,2824,4.0,1032052385,545,13
1600,3606,4.0,974866392,393,164
1601,1831,4.0,978578896,196,634
1602,3481,4.0,974733771,119,1308
1603,517,4.0,977149960,66,370
1604,2427,5.0,974731249,23,777
1605,443,4.0,1045955252,963,29
1606,481,4.0,974742057,202,283
1607,272,4.0,974734486,270,375
1608,2070,4.0,974730847,132,250
1609,1957,4.0,974837906,358,622
1610,1344,4.0,974730379,26,347
1611,322,4.0,1016505915,555,205
1613,3629,5.0,974906257,794,268
1614,673,4.0,974730052,56,531
1616,996,4.0,989848796,245,240
1617,39,4.0,975339988,225,1347
1618,1272,4.0,974729721,87,637
1619,529,4.0,974728219,31,712
1620,1732,5.0,974729381,31,1072
1622,3007,4.0,974726475,24,284
1623,480,5.0,975364198,62,2598
1624,1251,4.0,1013105790,347,222
1625,2987,4.0,974809517,41,1672
1626,3150,4.0,974749417,267,55
1627,1218,5.0,974722388,46,239
1628,2268,4.0,978783097,449,1044
1629,380,4.0,974718847,62,1371
1630,748,4.0,974724242,63,394
1631,1923,5.0,974726793,257,1349
1632,1230,4.0,974721212,765,1306
1633,3578,4.0,974716208,33,1838
1634,2059,4.0,974718455,105,259
1635,1693,4.0,985053193,792,346
1636,232,4.0,974967641,167,339
1637,1590,4.0,974715788,81,458
1638,3457,5.0,977087818,38,133
1639,3684,4.0,981403542,549,354
1640,442,4.0,974717376,121,625
1641,2455,5.0,974715910,230,1048
1642,2520,4.0,974714349,71,175
1643,2726,4.0,1011845071,232,126
1644,2028,5.0,974713872,47,2590
1645,2162,4.0,1042345185,520,166
1646,1183,5.0,974712733,48,963
1647,3328,5.0,1044868887,879,306
1648,3513,5.0,975400019,148,378
1649,920,5.0,974712747,56,1128
1650,3481,5.0,985413697,212,1308
1652,804,5.0,974711726,26,219
1653,3948,4.0,975572713,24,795
1654,2303,5.0,974713998,46,318
1655,3481,4.0,1010009659,173,1308
1656,3746,4.0,974712421,24,60
1657,917,5.0,976222768,42,76
1658,1176,5.0,974718123,397,126
1659,19,4.0,974712042,55,369
1660,3281,5.0,977487566,61,47
1661,281,4.0,974711450,30,228
1662,2762,5.0,974711273,23,2390
1663,3179,5.0,974711674,45,213
1665,780,5.0,974710589,54,1671
1666,1250,4.0,976338287,395,917
1667,1882,4.0,975017912,470,457
1668,3095,5.0,974710443,28,511
1669,39,4.0,974709929,29,1347
1670,1081,4.0,974711634,53,425
1671,2496,4.0,1027113000,634,354
1672,2324,5.0,974709743,35,1127
1673,2150,5.0,974988956,79,688
1674,1188,4.0,974709705,20,661
1675,13,4.0,975245477,556,96
1676,3145,4.0,977132703,864,249
1677,3897,5.0,974709782,41,949
1678,648,5.0,976523492,121,1481
1679,110,5.0,974710276,77,2374
1680,416,5.0,974845025,1848,82
1681,1955,4.0,974710767,118,444
1682,16,5.0,974957991,26,676
1683,587,5.0,974711903,173,1106
1684,3354,4.0,974710282,60,743
1685,1821,4.0,974722989,426,205
1686,2792,4.0,974708441,25,533
1687,2013,5.0,974714308,391,611
1688,1205,5.0,974798636,131,225
1689,1573,4.0,974711504,127,1397
1690,3793,4.0,974714475,145,1409
1691,260,5.0,974780695,47,2912
1692,1295,4.0,974711723,205,262
1693,1968,4.0,974712583,306,1514
1694,3438,4.0,974717689,397,516
1695,2289,4.0,974710559,195,964
1696,3506,4.0,974767012,312,165
1697,828,5.0,974797876,351,50
1698,602,4.0,1016668794,954,40
1699,2912,5.0,984957771,347,464
1700,3623,4.0,974709184,44,1237
1701,1399,4.0,1009699115,549,103
1702,2302,5.0,980998874,78,1066
1703,2699,4.0,974707424,22,1322
1704,3398,4.0,974709829,34,332
1705,3596,4.0,974798878,83,56
1706,3317,4.0,974711634,192,465
1707,2396,5.0,974876914,87,2314
1709,2555,4.0,974716645,206,152
1710,2594,4.0,1012880840,78,59
1711,1921,4.0,974708032,26,602
1712,3552,4.0,1012114521,507,946
1713,3354,4.0,974705811,20,743
1714,2737,4.0,974712986,273,20
1715,2769,5.0,1000753408,45,68
1716,3916,4.0,986347864,192,406
1717,2594,5.0,1024790705,423,59
1718,1396,5.0,974705402,30,1075
1720,1073,4.0,974706008,45,1285
1721,3669,4.0,974729429,114,66
1722,1019,5.0,974708090,199,565
1723,2013,5.0,983738347,142,611
1724,2797,4.0,976444955,158,1465
1725,1732,4.0,974796202,35,1072
1726,3864,5.0,974712091,380,123
1727,206,4.0,974787277,511,79
1728,1201,5.0,1003302074,46,803
1729,2773,4.0,981246069,51,12
1731,1183,5.0,974707369,67,963
1732,1127,5.0,974705617,29,1666
1733,3735,4.0,1046029081,838,482
1734,1962,5.0,974705623,71,643
1735,216,4.0,974705126,71,339
1736,408,4.0,974706479,192,71
1737,240,4.0,977023140,774,43
1738,3793,4.0,974708742,66,1409
1739,1952,5.0,1033878412,77,654
1740,2454,5.0,974705698,61,465
1741,417,4.0,974712244,650,203
1742,480,4.0,974704146,42,2598
1743,1333,4.0,975536650,92,713
1744,11,4.0,974706929,137,1018
1745,2672,4.0,974707019,65,368
1746,2926,5.0,974854357,325,435
1747,2174,4.0,974705325,106,1468
1748,3713,4.0,1043450449,586,81
1749,3075,4.0,974843934,561,66
1750,2454,4.0,974703986,58,465
1751,3310,4.0,974702706,20,59
1752,3916,4.0,995960836,433,406
1753,1288,5.0,974705845,279,1098
1754,413,5.0,974704990,28,236
1755,2161,4.0,1037948605,366,689
1756,260,4.0,974702828,47,2912
1757,782,4.0,974710323,374,141
1758,3949,5.0,975825675,429,281
1759,3324,4.0,976689998,253,174
1760,553,4.0,974704018,61,533
1761,329,5.0,974703872,99,978
1762,296,5.0,974702958,72,2123
1763,1257,4.0,974702209,23,463
1764,50,4.0,974785804,612,1751
1765,3064,4.0,975114714,105,57
1766,3512,4.0,974701901,23,431
1767,2712,4.0,994183487,303,914
1768,3724,4.0,974702775,129,190
1769,3114,4.0,974701970,68,1527
1770,2088,4.0,974703915,87,453
1771,1376,5.0,974701304,23,1116
1772,2333,4.0,974856539,31,565
1773,3510,5.0,974702415,59,771
1774,3623,4.0,974701337,39,1237
1775,1291,4.0,974706875,153,1609
1776,1032,4.0,1032667227,418,516
1777,924,4.0,974702984,51,1670
1778,3798,5.0,1032516326,545,414
1779,2672,4.0,998699891,148,368
1780,2403,4.0,1039942915,608,389
1781,3439,4.0,974701483,100,241
1782,3176,4.0,974701795,34,1265
1783,333,4.0,974701217,20,404
1784,527,5.0,974700673,47,2250
1785,1676,4.0,974701964,53,1134
1786,2291,4.0,975388172,50,1443
1787,50,5.0,974701592,26,1751
1788,2021,4.0,974701197,30,769
1789,3952,5.0,991775800,56,358
1790,349,4.0,974709033,338,1044
1791,2616,4.0,974761230,141,609
1792,2268,4.0,974701369,37,1044
1793,485,4.0,974761671,263,473
1794,3578,5.0,993285751,446,1838
1795,589,5.0,974700955,23,2582
1796,938,4.0,974701664,174,182
1797,1278,5.0,974701903,171,1170
1798,594,5.0,1004246357,58,750
1799,3747,4.0,974705643,90,140
1800,1907,4.0,981158412,250,477
1801,1544,4.0,974698955,20,1196
1802,154,4.0,974759540,209,165
1803,1441,4.0,974707782,282,475
1804,3098,5.0,976164389,115,535
1805,1393,4.0,974838481,173,1322
1806,168,4.0,977294538,208,351
1807,1917,5.0,974742311,199,1074
1808,112,4.0,974698797,25,560
1809,3798,4.0,974699368,55,414
1810,451,4.0,974698993,33,103
1811,2987,4.0,974872043,29,1672
1812,986,4.0,1033402768,696,229
1814,480,4.0,974698754,44,2598
1815,1924,4.0,974700684,36,233
1816,1947,4.0,974706199,60,751
1817,1127,4.0,974703766,119,1666
1818,3256,5.0,974758911,41,1035
1819,788,4.0,974699233,106,924
1820,1222,5.0,974703594,314,1234
1821,923,5.0,974699508,24,1096
1822,265,4.0,974698988,63,760
1823,1784,5.0,974698480,27,1397
1824,3301,4.0,997129030,156,564
1825,3256,5.0,975394738,150,1035
1826,1269,4.0,974698311,53,659
1827,2804,5.0,979277087,48,1331
1828,10,4.0,975386322,139,874
1829,319,4.0,974698974,24,267
1830,1552,4.0,974698556,28,930
1831,3007,4.0,974703183,110,284
1832,1183,4.0,974698720,42,963
1833,3578,4.0,974702560,95,1838
1834,2797,5.0,1038179842,64,1465
1835,1088,4.0,974882489,768,668
1836,1466,4.0,976207791,413,704
1837,1212,4.0,1011102376,780,472
1838,3301,4.0,974698127,26,564
1839,1918,4.0,977376195,83,652
1841,1247,4.0,980706059,226,1238
1842,3745,4.0,996465283,459,512
1843,1073,4.0,974785899,114,1285
1845,3481,4.0,974712774,219,1308
1846,3751,5.0,974697936,59,1274
1847,535,5.0,974697819,40,297
1849,1527,5.0,974696342,21,1351
1850,2916,4.0,974698144,75,1956
1851,1212,5.0,1043444480,503,472
1852,1676,4.0,974697235,48,1134
1853,3614,4.0,975020154,155,530
1854,1136,4.0,1028508129,241,1571
1855,1432,4.0,974785949,80,96
1856,2204,5.0,974698925,131,86
1857,1748,5.0,974696825,40,855
1858,2154,4.0,976944162,97,132
1859,1615,5.0,974697037,45,225
1860,2021,4.0,978836996,268,769
1861,923,5.0,1004683135,456,1096
1862,2997,5.0,974696411,32,2169
1863,858,5.0,979107481,102,2180
1864,3893,4.0,974695566,22,525
1865,3719,4.0,1014263050,332,39
1866,3535,5.0,992622398,138,606
1867,1206,5.0,974696281,53,1209
1868,911,4.0,974695925,51,302
1869,3471,4.0,974696712,46,1423
1870,2915,5.0,974699229,155,842
1871,1923,4.0,974695220,114,1349
1872,910,4.0,974693964,29,815
1873,457,4.0,982377641,197,1963
1874,3019,4.0,974697821,61,413
1875,1250,5.0,975769744,337,917
1876,858,5.0,974693496,28,2180
1877,3452,4.0,977432537,122,309
1878,367,4.0,975178871,80,1150
1879,2921,4.0,979918771,262,304
1880,2087,4.0,975385115,951,585
1881,2431,5.0,974694188,56,451
1882,1635,4.0,987398721,222,501
1883,783,4.0,974877639,429,379
1884,948,4.0,983907539,705,128
1885,1029,5.0,974692788,51,559
1886,3827,4.0,974693517,25,441
1887,1101,4.0,974696109,123,989
1888,592,4.0,974695060,30,1409
1889,2743,4.0,989090628,622,23
1890,161,4.0,982645037,201,742
1891,3327,5.0,974697993,272,126
1892,3002,5.0,974692125,21,31
1893,3952,4.0,974692641,23,358
1894,35,4.0,974695496,171,68
1895,1090,5.0,974696377,84,1117
1896,1387,5.0,975273175,205,1660
1897,916,5.0,1043891970,656,414
1898,32,5.0,974703157,24,1483
1899,3734,4.0,979945636,755,54
1900,86,4.0,974692148,36,210
1901,1271,5.0,974698804,149,585
1902,832,4.0,975899750,254,557
1903,2012,4.0,974696294,196,1107
1904,1721,4.0,974761931,351,1503
1905,1084,4.0,974692203,42,678
1906,1035,5.0,974691059,22,864
1907,1103,4.0,974691768,22,396
1908,1250,4.0,974952402,206,917
1909,3897,4.0,974692162,56,949
1910,3616,4.0,974696817,52,123
1911,1270,4.0,974836652,30,2533
1912,2416,4.0,1028056472,918,349
1913,1028,5.0,974692748,43,986
1916,769,5.0,974696389,385,11
1917,1303,4.0,976422336,94,305
1919,1992,4.0,974691924,50,125
1920,964,4.0,975130673,600,49
1922,506,4.0,978163419,428,111
1923,3273,4.0,974691495,56,550
1924,838,4.0,974695660,79,491
1925,2108,4.0,1025967917,299,817
1926,3182,4.0,976648851,584,118
1927,3911,5.0,974690482,21,607
1928,52,5.0,976401565,210,424
1929,2336,5.0,974690127,23,921
1930,2300,4.0,998779855,323,645
1931,2093,4.0,974691505,81,270
1932,1196,5.0,974705645,71,2932
1933,3241,5.0,974692445,29,51
1934,2763,4.0,974691113,54,1017
1935,3821,4.0,974869510,53,228
1936,3481,4.0,974704593,27,1308
1937,1885,4.0,974922345,293,599
1938,2762,5.0,975349323,174,2390
1939,492,4.0,974700008,218,332
1940,2922,5.0,974694661,61,237
1941,628,4.0,1030916395,1575,479
1942,314,5.0,974693750,58,294
1943,1649,4.0,1039891088,679,186
1944,3565,4.0,974702500,66,261
1945,1573,4.0,974693183,63,1397
1946,144,4.0,1044033786,75,421
1947,1211,5.0,974696424,145,239
1948,1552,4.0,974695672,155,930
1949,3948,5.0,976923083,99,795
1950,842,4.0,974701525,132,147
1951,3534,4.0,974700569,117,477
1952,3943,4.0,989126370,247,88
1953,3273,4.0,974693427,32,550
1954,3784,5.0,1042855667,150,151
1955,356,5.0,974689437,39,2138
1956,1266,4.0,974697188,64,966
1957,1079,4.0,974688638,46,1303
1958,440,4.0,1043606821,844,937
1959,3852,4.0,991274154,58,196
1960,266,4.0,976747691,211,671
1961,1101,4.0,974729855,86,989
1962,3825,4.0,985133570,528,188
1963,282,5.0,974699254,80,211
1964,3624,4.0,974686870,20,742
1965,590,5.0,974688172,62,1426
1966,968,5.0,974685682,39,694
1967,2961,4.0,974907536,21,263
1968,3101,4.0,974744003,432,782
1969,877,5.0,1016680828,515,23
1970,908,5.0,974686535,44,1275
1971,1028,4.0,974685614,30,986
1972,553,5.0,974687422,81,533
1973,480,4.0,974685072,35,2598
1974,562,5.0,987218717,517,470
1975,3494,5.0,974686168,48,307
1976,2628,4.0,974691198,121,2163
1977,945,4.0,974688684,64,245
1978,593,4.0,1015281971,153,2515
1979,3189,4.0,992210007,28,281
1980,2579,4.0,1045807182,1259,25
1981,541,5.0,974684116,57,1754
1982,2672,4.0,1042428322,154,368
1983,3793,4.0,979521907,545,1409
1984,2170,4.0,974770836,276,112
1985,1438,5.0,974685124,159,304
1987,1907,5.0,974685495,44,477
1988,1285,4.0,1005857790,626,797
1989,648,4.0,974682779,25,1481
1990,3006,5.0,974682636,34,857
1991,162,5.0,974682011,20,482
1992,3863,4.0,974692645,87,628
1994,589,5.0,974682256,26,2582
1995,3784,4.0,983611912,85,151
1996,3753,4.0,995501311,174,1171
1997,3175,4.0,974695303,37,1682
1998,2511,4.0,1028394222,354,80
1999,906,5.0,974679243,86,178
2000,2496,4.0,986265148,97,354
2001,2672,4.0,974686116,44,368
2002,356,4.0,974679140,161,2138
2003,2,4.0,974678423,55,680
2004,546,4.0,974677771,101,315
2005,2600,4.0,974677444,88,384
2006,901,5.0,974677353,40,169
2007,1797,5.0,974678548,39,163
2008,47,5.0,977544205,174,1117
2009,3298,4.0,974678066,52,564
2010,2560,5.0,974688057,704,168
2011,3160,4.0,980543763,245,1079
2012,1797,4.0,1031008894,597,163
2013,2021,4.0,974676994,76,769
2014,589,5.0,974675409,52,2582
2015,1953,5.0,1035828196,900,843
2016,2532,4.0,974733952,331,346
2017,25,5.0,974676122,118,968
2018,1251,4.0,1031107487,445,222
2019,3578,4.0,983472383,33,1838
2020,3499,5.0,994123194,469,865
2021,145,5.0,974977725,141,356
2022,2067,4.0,1012006271,193,547
2023,1827,5.0,1016989473,284,100
2024,2141,5.0,974674042,253,399
2025,1127,4.0,979514791,115,1666
2026,964,4.0,974758141,205,49
2027,2771,4.0,974675114,104,169
2028,804,4.0,974670524,26,219
2029,339,5.0,974686200,226,662
2030,2138,4.0,977809266,577,298
2031,1361,4.0,1042347892,223,156
2032,2881,4.0,974674041,61,754
2033,3752,5.0,974670039,51,527
2034,2926,4.0,974669346,36,435
2035,2202,4.0,979245334,169,209
2036,1197,5.0,993957743,64,2272
2038,906,5.0,975252337,439,178
2039,736,4.0,974668793,116,1073
2040,2250,4.0,974668185,44,59
2041,1902,4.0,1015352994,553,29
2042,1201,4.0,974680727,259,803
2043,3755,4.0,974666950,87,955
2044,11,4.0,974666620,24,1018
2045,61,5.0,974668725,24,64
2046,150,4.0,974666565,80,1234
2047,2987,4.0,1042391602,281,1672
2048,541,5.0,974664355,32,1754
2049,945,4.0,974663680,34,245
2050,930,5.0,1007215033,256,431
2051,356,5.0,974663634,225,2138
2052,2541,4.0,974661930,25,549
2053,858,5.0,974662215,24,2180
2054,2640,5.0,975734584,332,1199
2055,253,4.0,974663243,135,725
2056,2122,4.0,974819400,252,223
2057,2987,4.0,987257196,63,1672
2058,969,5.0,974663748,93,1034
2059,70,4.0,977868251,251,893
2060,1954,5.0,1035086705,260,1111
2062,1799,5.0,974661092,83,208
2063,2348,4.0,1039067065,1319,299
2064,2324,5.0,974670339,244,1127
2065,1285,4.0,974660340,30,797
2066,316,5.0,974659643,28,1083
2067,2470,4.0,974661173,194,897
2068,2762,5.0,974662143,124,2390
2069,3479,4.0,974660213,73,533
2070,1206,5.0,1004189126,103,1209
2071,2942,4.0,1039133292,237,350
2072,2266,4.0,974662426,204,184
2073,1784,5.0,974759084,643,1397
2074,588,5.0,974660054,35,1333
2075,913,5.0,974657610,38,1017
2076,1230,4.0,1022351826,82,1306
2077,1097,5.0,1038874427,683,2217
2078,3868,4.0,975948189,101,676
2079,3735,5.0,976157245,95,482
2080,1213,5.0,974656316,29,1629
2081,3160,5.0,974656808,48,1079
2082,216,5.0,976585240,70,339
2083,265,5.0,974656184,39,760
2084,480,4.0,974771896,153,2598
2085,3052,5.0,974656532,271,965
2086,2987,4.0,974655126,29,1672
2087,908,4.0,974655106,49,1275
2088,293,5.0,974662092,440,907
2089,2858,4.0,994876854,94,3299
2090,2375,4.0,974766627,216,405
2091,48,4.0,974655924,144,368
2092,553,4.0,1017452183,726,533
2093,2997,5.0,974655542,50,2169
2094,2917,5.0,974841991,69,497
2095,2070,4.0,974654573,68,250
2096,1291,5.0,974654675,118,1609
2097,3915,4.0,995824116,172,114
2098,3510,4.0,974656297,372,771
2099,3300,5.0,974653460,32,516
2100,32,4.0,974673610,304,1483
2101,70,4.0,974654046,103,893
2102,2420,4.0,974657366,523,487
2103,3785,4.0,979188707,87,569
2104,296,5.0,974652978,52,2123
2105,2529,4.0,999144925,503,1141
2106,778,5.0,1014520121,896,741
2107,260,5.0,974652282,26,2912
2108,466,5.0,974652285,21,556
2109,1079,4.0,974824701,747,1303
2110,3033,4.0,974652713,215,882
2112,454,4.0,974649979,49,814
2113,3,4.0,974649159,43,448
2114,423,4.0,1024244888,149,212
2115,1923,5.0,974649731,57,1349
2116,1438,4.0,983993840,959,304
2117,1234,5.0,974649306,45,1029
2118,1257,5.0,974842890,80,463
2119,3915,5.0,1012176261,173,114
2120,3298,4.0,982028130,162,564
2121,1207,4.0,974648496,185,916
2122,1263,4.0,1039231288,206,690
2123,2154,4.0,974645418,34,132
2124,1997,5.0,974654926,625,870
2125,1487,4.0,977029668,227,158
2126,1200,5.0,974645431,88,1779
2127,1732,4.0,982257149,162,1072
2129,3882,4.0,983419069,354,220
2130,1972,4.0,974643316,63,193
2131,3617,4.0,996269609,320,388
2132,1320,5.0,974643454,61,894
2134,3175,4.0,974644885,54,1682
2135,2501,4.0,974642329,23,578
2136,3510,4.0,974646086,159,771
2137,2762,5.0,975366549,68,2390
2138,327,5.0,974638767,56,335
2139,144,4.0,974640306,52,421
2140,3384,4.0,974642044,203,257
2141,2454,5.0,974636978,21,465
2142,2505,4.0,974633843,71,257
2143,3185,4.0,974793584,111,379
2144,3608,4.0,974632331,98,846
2145,586,4.0,974630658,217,656
2146,349,4.0,974623631,97,1044
2147,1064,4.0,974623178,91,197
2148,466,4.0,974624500,253,556
2149,745,4.0,974621018,51,640
2150,2717,4.0,974826151,32,549
2151,3925,5.0,974620860,34,116
2152,1994,4.0,974620462,21,778
2153,1288,4.0,1018394145,352,1098
2154,1240,4.0,974619850,42,2047
2155,1986,5.0,974619198,70,119
2156,3489,4.0,974631644,293,699
2157,1033,4.0,974621928,142,282
2158,235,5.0,974618828,111,919
2159,912,5.0,988521571,27,1637
2161,3328,5.0,974619457,119,306
2162,3668,5.0,974693070,181,350
2163,671,5.0,974615846,94,447
2164,3761,4.0,974618385,460,25
2165,3510,5.0,974982139,223,771
2166,1833,5.0,974783070,212,253
2167,3663,5.0,974612920,202,52
2168,1234,5.0,1021753154,364,1029
2169,1641,4.0,974611369,34,1181
2170,1088,4.0,974612503,124,668
2171,1537,4.0,974612332,97,345
2172,2767,4.0,1015106577,449,23
2173,1320,4.0,974615576,295,894
2174,207,4.0,974614758,175,214
2175,1266,4.0,975055639,167,966
2176,3362,5.0,1045790224,178,753
2177,314,4.0,974613422,200,294
2178,3863,4.0,974695493,171,628
2179,835,4.0,974609831,145,100
2180,3397,4.0,974611500,405,356
2181,3614,4.0,979353709,911,530
2182,3861,4.0,974607910,22,230
2183,86,4.0,974609033,32,210
2184,2702,4.0,974607832,26,379
2185,110,4.0,975365641,288,2374
2186,153,4.0,974609620,283,746
2187,2112,5.0,974609766,136,343
2188,1310,4.0,1032113823,401,40
2189,2987,4.0,974607816,30,1672
2190,457,4.0,1033341360,129,1963
2191,1396,4.0,974615241,37,1075
2192,1378,4.0,974607909,117,541
2193,2617,4.0,989959612,26,978
2194,3740,4.0,974608306,104,573
2195,1297,5.0,1035511586,257,435
2196,2918,5.0,974606472,35,1448
2197,3512,4.0,974606628,54,431
2198,2011,4.0,974607273,64,1141
2199,968,5.0,974607004,119,694
2200,1603,4.0,974605120,54,343
2201,2115,5.0,974606280,62,1108
2202,3301,4.0,974606578,67,564
2203,19,4.0,974610484,532,369
2204,1334,5.0,974603653,24,329
2205,589,4.0,974606800,502,2582
2206,1608,4.0,974606223,149,1048
2208,3556,4.0,985389514,264,312
2210,3952,5.0,1014258877,24,358
2211,3189,4.0,974607567,297,281
2212,3825,4.0,974602630,95,188
2213,266,4.0,975554368,35,671
2214,206,4.0,974604683,79,79
2215,3527,4.0,974604371,185,1272
2216,2580,4.0,974601460,48,707
2218,3273,4.0,974647236,33,550
2219,3189,4.0,974603538,209,281
2220,34,4.0,974600241,25,1712
2221,150,5.0,974603175,159,1234
2222,364,4.0,975213206,218,1104
2223,1920,4.0,975263719,499,354
2224,720,4.0,974598846,32,432
2225,3133,4.0,1014167550,397,38
2226,1580,4.0,974661319,51,2471
2227,21,4.0,974600703,45,1329
2228,648,5.0,974597896,56,1481
2229,500,4.0,974598139,34,824
2230,24,4.0,974599288,206,612
2231,800,5.0,974657984,435,617
2232,3896,4.0,1043596612,316,170
2233,2059,4.0,974600027,201,259
2235,1884,5.0,974615460,141,290
2236,3824,4.0,974597594,92,106
2237,249,5.0,974602717,441,257
2238,1660,5.0,974596995,85,177
2239,527,5.0,1028079853,118,2250
2240,2291,4.0,974599692,98,1443
2241,3850,4.0,974597092,127,12
2242,1391,4.0,1017515622,326,1047
2243,1704,5.0,974597563,59,1520
2244,2312,4.0,984318745,422,324
2245,3316,5.0,974596322,46,267
2246,953,5.0,1015042234,169,717
2247,3713,4.0,1041366388,256,81
2248,3424,4.0,974596608,105,768
2249,2294,4.0,974597146,68,633
2250,1721,4.0,974596665,64,1503
2251,2250,4.0,974603362,376,59
2252,3928,4.0,974594827,21,198
2253,1009,4.0,974594201,28,284
2254,89,4.0,974594876,78,221
2255,1294,5.0,976158196,174,1081
2256,10,4.0,974591245,61,874
2257,2080,4.0,974590856,32,848
2258,1449,4.0,982479833,357,451
2259,456,4.0,974592723,226,91
2260,2359,4.0,974585842,22,694
2261,2987,4.0,974585378,239,1672
2262,3916,4.0,974585130,132,406
2263,3210,4.0,974585798,233,875
2264,474,4.0,974585984,299,957
2265,808,5.0,974653634,214,39
2266,318,5.0,974580131,100,2190
2267,3360,4.0,974578724,48,582
2268,2253,4.0,974578223,22,418
2270,2011,4.0,1043031488,100,1141
2271,3578,4.0,1026183334,328,1838
2272,3798,4.0,1041279389,126,414
2273,2763,5.0,974570030,69,1017
2274,924,5.0,974565287,37,1670
2275,3897,5.0,974565011,35,949
2276,22,4.0,978811402,102,372
2277,2355,4.0,974562178,23,1656
2278,2702,5.0,974588462,63,379
2279,2259,4.0,974561776,386,190
2280,1643,4.0,974692996,71,258
2281,899,5.0,974552294,73,740
2282,3863,4.0,998255967,187,628
2283,3176,4.0,974533013,41,1265
2284,2140,4.0,974528494,47,700
2285,2858,5.0,974522470,49,3299
2286,3,5.0,974523277,44,448
2287,161,5.0,974520017,20,742
2288,1199,5.0,974525557,530,898
2289,1234,4.0,974517958,36,1029
2290,36,4.0,974523072,161,912
2291,1562,4.0,974515736,40,578
2293,3671,5.0,974511942,279,1094
2294,1183,4.0,974508381,61,963
2295,1200,4.0,974508685,20,1779
2296,1066,5.0,974504231,26,169
2297,1127,5.0,974504303,40,1666
2298,3450,4.0,974500097,111,789
2299,173,4.0,974498337,61,524
2300,593,4.0,974500080,51,2515
2301,1173,4.0,974495688,47,192
2302,3363,5.0,974503325,196,976
2303,1884,4.0,981593016,306,290
2304,2369,4.0,974769683,871,818
2305,380,4.0,974493800,73,1371
2306,1263,5.0,974493743,69,690
2307,3181,5.0,982530412,144,156
2308,2043,4.0,974489254,61,150
2309,281,4.0,974488906,170,228
2310,541,5.0,984519038,100,1754
2311,1544,4.0,974484340,22,1196
2312,1266,5.0,974484016,34,966
2313,2054,5.0,974481547,41,1016
2314,3176,4.0,974481018,32,1265
2315,969,5.0,974479034,30,1034
2316,3785,4.0,1038609427,151,569
2317,799,5.0,974498192,60,331
2318,2071,4.0,974477868,63,167
2319,3148,4.0,974476547,58,699
2320,719,4.0,974476614,86,231
2321,3717,4.0,999032498,110,561
2322,1271,4.0,974465617,65,585
2323,1194,4.0,975981023,256,205
2324,2000,4.0,974435428,87,1599
2325,2692,4.0,974435035,23,1047
2326,3785,4.0,974433846,55,569
2327,2683,4.0,974433199,57,1377
2328,891,4.0,974431881,39,172
2329,943,5.0,974430847,34,166
2330,1278,4.0,974430447,111,1170
2331,1834,5.0,976919111,69,481
2332,2132,5.0,1005530135,44,286
2333,2683,4.0,984324825,56,1377
2334,2396,5.0,974433679,329,2314
2335,969,5.0,974425210,94,1034
2336,266,5.0,974423242,20,671
2337,2126,4.0,974423867,54,475
2338,930,4.0,974430093,184,431
